kind	mapfunction	icon	name	id	absX	absZ	level
npc	-1	Giant rat	Giant rat	950	3105	9518	0
npc	-1	Combat Instructor	Combat Instructor	944	3106	9509	0
npc	-1	Giant rat	Giant rat	950	3107	9516	0
npc	-1	Giant rat	Giant rat	950	3107	9521	0
npc	-1	Giant rat	Giant rat	950	3109	9518	0
npc	-1	Sedridor	Sedridor	300	3103	9571	0
npc	-1	Wizard	Wizard	13	3109	9558	0
npc	-1	Chicken	Chicken	41	3109	9569	0
npc	-1	Spider	Spider	61	3110	9745	0
npc	-1	Spider	Spider	61	3111	9746	0
npc	-1	Spider	Spider	61	3112	9748	0
npc	-1	Spider	Spider	61	3112	9749	0
npc	-1	Giant	Giant	117	3099	9832	0
npc	-1	Giant	Giant	117	3100	9836	0
npc	-1	Giant	Giant	117	3106	9827	0
npc	-1	Giant	Giant	117	3107	9835	0
npc	-1	Giant	Giant	117	3110	9845	0
npc	-1	Giant	Giant	117	3111	9841	0
npc	-1	Giant	Giant	117	3113	9831	0
npc	-1	Giant	Giant	117	3116	9832	0
npc	-1	Giant	Giant	117	3117	9835	0
npc	-1	Giant	Giant	117	3117	9843	0
npc	-1	Giant	Giant	117	3117	9850	0
npc	-1	Giant	Giant	117	3122	9844	0
npc	-1	Giant rat	Giant rat	87	3089	9895	0
npc	-1	Giant rat	Giant rat	86	3091	9897	0
npc	-1	Skeleton	Skeleton	91	3094	9889	0
npc	-1	Skeleton	Skeleton	91	3095	9899	0
npc	-1	Skeleton	Skeleton	91	3095	9909	0
npc	-1	Giant spider	Giant spider	59	3096	9878	0
npc	-1	Skeleton	Skeleton	91	3096	9893	0
npc	-1	Giant spider	Giant spider	59	3097	9878	0
npc	-1	Skeleton	Skeleton	91	3098	9906	0
npc	-1	Skeleton	Skeleton	91	3099	9912	0
npc	-1	Giant rat	Giant rat	86	3102	9880	0
npc	-1	Skeleton	Skeleton	90	3114	9910	0
npc	-1	Giant rat	Giant rat	87	3117	9889	0
npc	-1	Hobgoblin	Hobgoblin	123	3118	9871	0
npc	-1	Zombie	Zombie	75	3119	9862	0
npc	-1	Giant rat	Giant rat	86	3121	9893	0
npc	-1	Skeleton	Skeleton	92	3121	9908	0
npc	-1	Hobgoblin	Hobgoblin	122	3122	9874	0
npc	-1	Giant rat	Giant rat	87	3122	9889	0
npc	-1	Hobgoblin	Hobgoblin	123	3123	9879	0
npc	-1	Zombie	Zombie	75	3124	9861	0
npc	-1	Zombie	Zombie	75	3126	9865	0
npc	-1	Hobgoblin	Hobgoblin	122	3126	9875	0
npc	-1	Hobgoblin	Hobgoblin	123	3128	9876	0
npc	-1	Skeleton	Skeleton	90	3128	9909	0
npc	-1	Zombie	Zombie	75	3130	9860	0
npc	-1	Skeleton	Skeleton	90	3132	9904	0
npc	-1	Skeleton	Skeleton	90	3132	9908	0
npc	-1	Skeleton	Skeleton	90	3132	9914	0
npc	-1	Skeleton	Skeleton	92	3134	9911	0
npc	-1	Black Demon	Black Demon	84	3084	9957	0
npc	-1	Chronozon	Chronozon	667	3087	9937	0
npc	-1	Poison spider	Poison spider	134	3088	9945	0
npc	-1	Black Demon	Black Demon	84	3088	9961	0
npc	-1	Poison spider	Poison spider	134	3089	9943	0
npc	-1	Poison spider	Poison spider	134	3090	9944	0
npc	-1	Black Demon	Black Demon	84	3092	9958	0
npc	-1	Skeleton	Skeleton	93	3101	9956	0
npc	-1	Chaos druid	Chaos druid	181	3104	9942	0
npc	-1	Skeleton	Skeleton	93	3104	9948	0
npc	-1	Skeleton	Skeleton	93	3104	9955	0
npc	-1	Chaos druid	Chaos druid	181	3105	9936	0
npc	-1	Chaos druid	Chaos druid	181	3106	9940	0
npc	-1	Chaos druid	Chaos druid	181	3107	9943	0
npc	-1	Skeleton	Skeleton	93	3108	9951	0
npc	-1	Skeleton	Skeleton	93	3108	9954	0
npc	-1	Chaos druid	Chaos druid	181	3109	9931	0
npc	-1	Chaos druid	Chaos druid	181	3110	9941	0
npc	-1	Chaos druid	Chaos druid	181	3111	9936	0
npc	-1	Chaos druid	Chaos druid	181	3111	9939	0
npc	-1	Skeleton	Skeleton	93	3111	9954	0
npc	-1	Skeleton	Skeleton	93	3112	9958	0
npc	-1	Chaos druid	Chaos druid	181	3114	9929	0
npc	-1	Chaos druid	Chaos druid	181	3115	9925	0
npc	-1	Chaos druid	Chaos druid	181	3115	9932	0
npc	-1	Deadly red spider	Deadly red spider	63	3118	9950	0
npc	-1	Deadly red spider	Deadly red spider	63	3118	9956	0
npc	-1	Earth warrior	Earth warrior	124	3118	9974	0
npc	-1	Earth warrior	Earth warrior	124	3119	9971	0
npc	-1	Deadly red spider	Deadly red spider	63	3120	9952	0
npc	-1	Earth warrior	Earth warrior	124	3120	9976	0
npc	-1	Deadly red spider	Deadly red spider	63	3122	9955	0
npc	-1	Thug	Thug	186	3123	9929	0
npc	-1	Deadly red spider	Deadly red spider	63	3124	9951	0
npc	-1	Earth warrior	Earth warrior	124	3124	9974	0
npc	-1	Deadly red spider	Deadly red spider	63	3125	9958	0
npc	-1	Deadly red spider	Deadly red spider	63	3126	9948	0
npc	-1	Thug	Thug	186	3127	9929	0
npc	-1	Thug	Thug	186	3127	9933	0
npc	-1	Deadly red spider	Deadly red spider	63	3127	9956	0
npc	-1	Deadly red spider	Deadly red spider	63	3128	9954	0
npc	-1	Thug	Thug	186	3130	9930	0
npc	-1	Thug	Thug	186	3131	9934	0
npc	-1	Thug	Thug	186	3132	9921	0
npc	-1	Thug	Thug	186	3132	9926	0
npc	-1	Thug	Thug	186	3133	9928	0
npc	-1	Thug	Thug	186	3134	9935	0
npc	-1	Earth warrior	Earth warrior	124	3116	9992	0
npc	-1	Earth warrior	Earth warrior	124	3118	9989	0
npc	-1	Earth warrior	Earth warrior	124	3121	9992	0
npc	-1	Earth warrior	Earth warrior	124	3122	9996	0
npc	-1	Earth warrior	Earth warrior	124	3123	9988	0
npc	-1	Earth warrior	Earth warrior	124	3125	9994	0
npc	-1	Earth warrior	Earth warrior	124	3126	9992	0
npc	-1	Master Chef	Master Chef	942	3075	3085	0
npc	-1	Quest Guide	Quest Guide	949	3085	3122	0
npc	-1	RuneScape Guide	RuneScape Guide	945	3094	3107	0
npc	-1	Survival Expert	Survival Expert	943	3103	3095	0
npc	-1	Banker	Banker	953	3120	3125	0
npc	-1	Banker	Banker	953	3122	3125	0
npc	-1	Brother Brace	Brother Brace	954	3125	3106	0
npc	-1	Financial Advisor	Financial Advisor	947	3127	3124	0
npc	-1	Wizard	Wizard	13	3107	3158	0
npc	-1	Wizard	Wizard	13	3110	3158	0
npc	-1	Wizard	Wizard	13	3111	3166	0
npc	-1	Wizard	Wizard	13	3111	3168	0
npc	-1	Wizard	Wizard	13	3107	3157	1
npc	-1	Wizard	Wizard	1263	3108	3161	1
npc	-1	Wizard	Wizard	13	3112	3157	1
npc	-1	Traiborn	Traiborn	881	3112	3162	1
npc	-1	Wizard Mizgog	Wizard Mizgog	706	3103	3163	2
npc	-1	Lesser demon	Lesser demon	82	3110	3157	2
npc	-1	Wizard Grayzag	Wizard Grayzag	707	3110	3161	2
npc	-1	Imp	Imp	708	3073	3250	0
npc	-1	Diango	Diango	970	3079	3250	0
npc	-1	Dark wizard	Dark wizard	174	3084	3236	0
npc	-1	Dark wizard	Dark wizard	174	3085	3238	0
npc	-1	Aggie	Aggie	922	3086	3259	0
npc	-1	Banker	Banker	494	3088	3242	0
npc	-1	Banker	Banker	495	3090	3242	0
npc	-1	Banker	Banker	495	3090	3243	0
npc	-1	Banker	Banker	494	3090	3245	0
npc	-1	Ned	Ned	918	3100	3258	0
npc	-1	Black Knight	Black Knight	178	3101	3220	0
npc	-1	Jail guard	Jail guard	917	3109	3237	0
npc	-1	Leela	Leela	915	3113	3263	0
npc	-1	Jail guard	Jail guard	917	3120	3238	0
npc	-1	Jail guard	Jail guard	917	3121	3249	0
npc	-1	Prince Ali	Prince Ali	920	3123	3242	0
npc	-1	Joe	Joe	916	3123	3245	0
npc	-1	Jail guard	Jail guard	917	3127	3248	0
npc	-1	Lady Keli	Lady Keli	919	3128	3244	0
npc	-1	Morgan	Morgan	755	3098	3268	0
npc	-1	Man	Man	1	3100	3279	0
npc	-1	Goblin	Goblin	101	3110	3281	0
npc	-1	Highwayman	Highwayman	180	3110	3295	0
npc	-1	Goblin	Goblin	101	3114	3310	0
npc	-1	Woman	Woman	4	3097	3269	1
npc	-1	Giant spider	Giant spider	59	3075	3366	0
npc	-1	Witch	Witch	176	3099	3370	0
npc	-1	Veronica	Veronica	285	3110	3330	0
npc	-1	Skeleton	Skeleton	90	3110	3367	0
npc	-1	Giant spider	Giant spider	59	3135	3340	0
npc	-1	Ghost	Ghost	104	3094	3356	1
npc	-1	Ghost	Ghost	104	3098	3359	1
npc	-1	Ghost	Ghost	104	3101	3356	1
npc	-1	Ghost	Ghost	104	3108	3358	1
npc	-1	Ghost	Ghost	104	3123	3356	1
npc	-1	Ernest	Ernest	288	3110	3366	2
npc	-1	Professor Oddenstein	Professor Oddenstein	286	3110	3367	2
npc	-1	Barbarian woman	Barbarian woman	17	3075	3420	0
npc	-1	Barbarian woman	Barbarian woman	17	3075	3445	0
npc	-1	Barbarian	Barbarian	12	3076	3414	0
npc	-1	Peksa	Peksa	538	3076	3429	0
npc	-1	Barbarian	Barbarian	12	3078	3419	0
npc	-1	Barbarian	Barbarian	12	3078	3436	0
npc	-1	Barbarian woman	Barbarian woman	17	3078	3440	0
npc	-1	Barbarian	Barbarian	12	3078	3442	0
npc	-1	Barbarian	Barbarian	12	3079	3409	0
npc	-1	Barbarian	Barbarian	12	3079	3437	0
npc	-1	Barbarian	Barbarian	12	3079	3444	0
npc	-1	Barbarian	Barbarian	12	3080	3423	0
npc	-1	Gunthor the brave	Gunthor the brave	199	3081	3444	0
npc	-1	Barbarian	Barbarian	12	3083	3429	0
npc	-1	Barbarian woman	Barbarian woman	17	3084	3426	0
npc	-1	Unicorn	Unicorn	89	3084	3454	0
npc	-1	Barbarian	Barbarian	12	3085	3409	0
npc	-1	Barbarian woman	Barbarian woman	17	3086	3419	0
npc	-1	Barbarian	Barbarian	12	3086	3440	0
npc	-1	Unicorn	Unicorn	89	3090	3450	0
npc	-1	Barbarian	Barbarian	12	3096	3432	0
npc	-1	Goblin	Goblin	101	3118	3432	0
npc	-1	Goblin	Goblin	101	3119	3444	0
npc	-1	Goblin	Goblin	101	3121	3422	0
npc	-1	Goblin	Goblin	101	3126	3431	0
npc	-1	Goblin	Goblin	101	3126	3450	0
npc	-1	Barbarian	Barbarian	12	3096	3428	2
npc	-1	Imp	Imp	708	3073	3498	0
npc	-1	Imp	Imp	708	3078	3461	0
npc	-1	Imp	Imp	708	3078	3499	0
npc	-1	Shop keeper	Shop keeper	528	3080	3511	0
npc	-1	Shop assistant	Shop assistant	529	3081	3511	0
npc	-1	Guard	Guard	9	3085	3518	0
npc	-1	Man	Man	3	3092	3510	0
npc	-1	Man	Man	1	3093	3512	0
npc	-1	Guard	Guard	9	3093	3518	0
npc	-1	Banker	Banker	494	3096	3489	0
npc	-1	Banker	Banker	495	3096	3491	0
npc	-1	Banker	Banker	495	3096	3492	0
npc	-1	Man	Man	3	3097	3508	0
npc	-1	Man	Man	1	3097	3512	0
npc	-1	Banker	Banker	494	3098	3492	0
npc	-1	Man	Man	1	3100	3509	0
npc	-1	Man	Man	2	3100	3511	0
npc	-1	Man	Man	3	3101	3509	0
npc	-1	Guard	Guard	9	3109	3513	0
npc	-1	Guard	Guard	9	3110	3515	0
npc	-1	Guard	Guard	9	3114	3512	0
npc	-1	Guard	Guard	9	3114	3517	0
npc	-1	Imp	Imp	708	3134	3487	0
npc	-1	Skeleton	Skeleton	90	3072	3531	0
npc	-1	Skeleton	Skeleton	90	3074	3532	0
npc	-1	Skeleton	Skeleton	92	3081	3551	0
npc	-1	Skeleton	Skeleton	90	3096	3559	0
npc	-1	Skeleton	Skeleton	92	3102	3569	0
npc	-1	Skeleton	Skeleton	92	3103	3567	0
npc	-1	Skeleton	Skeleton	92	3104	3566	0
npc	-1	Skeleton	Skeleton	90	3106	3548	0
npc	-1	Skeleton	Skeleton	92	3106	3567	0
npc	-1	Skeleton	Skeleton	92	3106	3570	0
npc	-1	Skeleton	Skeleton	90	3107	3528	0
npc	-1	Skeleton	Skeleton	90	3112	3538	0
npc	-1	Skeleton	Skeleton	90	3116	3524	0
npc	-1	Skeleton	Skeleton	90	3117	3532	0
npc	-1	Bear	Bear	105	3099	3602	0
npc	-1	Bear	Bear	105	3100	3594	0
npc	-1	Bear	Bear	105	3107	3608	0
npc	-1	Ghost	Ghost	103	3088	3700	0
npc	-1	Ghost	Ghost	103	3092	3692	0
npc	-1	Ghost	Ghost	103	3097	3700	0
npc	-1	Bear	Bear	105	3098	3652	0
npc	-1	Ghost	Ghost	103	3105	3696	0
npc	-1	Bear	Bear	105	3106	3677	0
npc	-1	Bear	Bear	105	3110	3664	0
npc	-1	Ghost	Ghost	103	3113	3689	0
npc	-1	Bear	Bear	105	3119	3673	0
npc	-1	Bear	Bear	105	3120	3653	0
npc	-1	Bear	Bear	105	3125	3693	0
npc	-1	Hobgoblin	Hobgoblin	122	3075	3748	0
npc	-1	Hobgoblin	Hobgoblin	122	3076	3774	0
npc	-1	Hobgoblin	Hobgoblin	122	3078	3742	0
npc	-1	Hobgoblin	Hobgoblin	122	3078	3754	0
npc	-1	Hobgoblin	Hobgoblin	122	3078	3764	0
npc	-1	Hobgoblin	Hobgoblin	122	3080	3750	0
npc	-1	Hobgoblin	Hobgoblin	122	3080	3759	0
npc	-1	Hobgoblin	Hobgoblin	122	3081	3770	0
npc	-1	Hobgoblin	Hobgoblin	122	3083	3766	0
npc	-1	Hobgoblin	Hobgoblin	122	3085	3742	0
npc	-1	Hobgoblin	Hobgoblin	122	3085	3757	0
npc	-1	Hobgoblin	Hobgoblin	122	3085	3773	0
npc	-1	Hobgoblin	Hobgoblin	122	3087	3752	0
npc	-1	Hobgoblin	Hobgoblin	122	3088	3758	0
npc	-1	Hobgoblin	Hobgoblin	122	3088	3765	0
npc	-1	Hobgoblin	Hobgoblin	122	3089	3770	0
npc	-1	Hobgoblin	Hobgoblin	122	3092	3756	0
npc	-1	Hobgoblin	Hobgoblin	122	3092	3763	0
npc	-1	Hobgoblin	Hobgoblin	122	3094	3746	0
npc	-1	Hobgoblin	Hobgoblin	122	3094	3772	0
npc	-1	Hobgoblin	Hobgoblin	122	3096	3767	0
npc	-1	Hobgoblin	Hobgoblin	122	3097	3756	0
npc	-1	Hobgoblin	Hobgoblin	122	3097	3761	0
npc	-1	Hobgoblin	Hobgoblin	122	3099	3770	0
npc	-1	Hobgoblin	Hobgoblin	122	3105	3763	0
npc	-1	Hobgoblin	Hobgoblin	122	3107	3758	0
npc	-1	Green dragon	Green dragon	941	3078	3810	0
npc	-1	Green dragon	Green dragon	941	3092	3810	0
npc	-1	Green dragon	Green dragon	941	3098	3821	0
npc	-1	Green dragon	Green dragon	941	3107	3812	0
npc	-1	Green dragon	Green dragon	941	3118	3820	0
npc	-1	King Scorpion	King Scorpion	144	3075	3848	0
npc	-1	King Scorpion	King Scorpion	144	3090	3841	0
npc	-1	Lesser demon	Lesser demon	82	3091	3861	0
npc	-1	Giant	Giant	117	3094	3849	0
npc	-1	Lesser demon	Lesser demon	82	3094	3869	0
npc	-1	Giant	Giant	117	3104	3875	0
npc	-1	Giant	Giant	117	3110	3854	0
npc	-1	Giant	Giant	117	3117	3854	0
npc	-1	Giant bat	Giant bat	78	3073	3961	0
npc	-1	Giant bat	Giant bat	78	3074	3952	0
npc	-1	Giant bat	Giant bat	78	3075	3955	0
npc	-1	Rogue	Rogue	187	3076	3916	0
npc	-1	Giant bat	Giant bat	78	3076	3961	0
npc	-1	Giant bat	Giant bat	78	3077	3949	0
npc	-1	Rogue	Rogue	187	3079	3909	0
npc	-1	Giant bat	Giant bat	78	3079	3957	0
npc	-1	Giant bat	Giant bat	78	3080	3961	0
npc	-1	Battle mage	Battle mage	913	3098	3925	0
npc	-1	Battle mage	Battle mage	914	3098	3942	0
npc	-1	Battle mage	Battle mage	912	3100	3927	0
npc	-1	Battle mage	Battle mage	913	3100	3940	0
npc	-1	Battle mage	Battle mage	914	3102	3929	0
npc	-1	Battle mage	Battle mage	912	3102	3938	0
npc	-1	Battle mage	Battle mage	913	3110	3934	0
npc	-1	Battle mage	Battle mage	914	3113	3934	0
npc	-1	Battle mage	Battle mage	912	3116	3934	0
npc	-1	Fairy	Fairy	57	3141	9567	0
npc	-1	Fairy	Fairy	57	3143	9568	0
npc	-1	Fairy	Fairy	57	3144	9565	0
npc	-1	Fairy shop assistant	Fairy shop assistant	535	3144	9567	0
npc	-1	Fairy	Fairy	57	3145	9570	0
npc	-1	Fairy shop keeper	Fairy shop keeper	534	3146	9567	0
npc	-1	Otherworldly being	Otherworldly being	126	3149	9545	0
npc	-1	Fairy	Fairy	57	3149	9579	0
npc	-1	Otherworldly being	Otherworldly being	126	3150	9541	0
npc	-1	Otherworldly being	Otherworldly being	126	3150	9549	0
npc	-1	Banker	Banker	498	3150	9577	0
npc	-1	Fairy	Fairy	57	3151	9544	0
npc	-1	Fairy	Fairy	57	3151	9575	0
npc	-1	Banker	Banker	498	3153	9577	0
npc	-1	Fairy	Fairy	57	3153	9578	0
npc	-1	Banker	Banker	498	3153	9579	0
npc	-1	Otherworldly being	Otherworldly being	126	3154	9539	0
npc	-1	Fairy	Fairy	57	3154	9551	0
npc	-1	Banker	Banker	498	3154	9580	0
npc	-1	Fairy	Fairy	57	3156	9545	0
npc	-1	Otherworldly being	Otherworldly being	126	3156	9548	0
npc	-1	Otherworldly being	Otherworldly being	126	3157	9542	0
npc	-1	Fairy	Fairy	57	3159	9573	0
npc	-1	Fairy	Fairy	57	3161	9567	0
npc	-1	Fairy	Fairy	57	3162	9560	0
npc	-1	Fairy	Fairy	57	3163	9581	0
npc	-1	Fairy	Fairy	57	3164	9577	0
npc	-1	Fairy	Fairy	57	3166	9568	0
npc	-1	Fairy	Fairy	57	3176	9565	0
npc	-1	Sheep	Sheep	43	3178	9576	0
npc	-1	Fairy	Fairy	57	3180	9557	0
npc	-1	Sheep	Sheep	43	3183	9549	0
npc	-1	Fairy	Fairy	57	3183	9558	0
npc	-1	Sheep	Sheep	43	3183	9571	0
npc	-1	Sheep	Sheep	43	3184	9555	0
npc	-1	Fairy	Fairy	57	3186	9557	0
npc	-1	Fairy	Fairy	57	3186	9567	0
npc	-1	Fairy	Fairy	57	3187	9585	0
npc	-1	Sheep	Sheep	43	3191	9552	0
npc	-1	Fairy	Fairy	57	3191	9581	0
npc	-1	Fairy	Fairy	57	3194	9553	0
npc	-1	Fairy	Fairy	57	3195	9581	0
npc	-1	Fairy	Fairy	57	3199	9577	0
npc	-1	Skeleton	Skeleton	92	3137	9871	0
npc	-1	Skeleton	Skeleton	90	3138	9874	0
npc	-1	Skeleton	Skeleton	92	3139	9877	0
npc	-1	Zombie	Zombie	74	3139	9885	0
npc	-1	Zombie	Zombie	74	3140	9893	0
npc	-1	Skeleton	Skeleton	92	3141	9869	0
npc	-1	Skeleton	Skeleton	92	3141	9873	0
npc	-1	Zombie	Zombie	74	3143	9904	0
npc	-1	Skeleton	Skeleton	92	3144	9869	0
npc	-1	Zombie	Zombie	74	3146	9892	0
npc	-1	Zombie	Zombie	74	3147	9883	0
npc	-1	Zombie	Zombie	74	3147	9899	0
npc	-1	Zombie	Zombie	74	3148	9904	0
npc	-1	Zombie	Zombie	74	3150	9889	0
npc	-1	Zombie	Zombie	74	3150	9907	0
npc	-1	Zombie	Zombie	74	3151	9884	0
npc	-1	Moss giant	Moss giant	112	3157	9905	0
npc	-1	Moss giant	Moss giant	112	3159	9900	0
npc	-1	Moss giant	Moss giant	112	3163	9878	0
npc	-1	Moss giant	Moss giant	112	3167	9879	0
npc	-1	Deadly red spider	Deadly red spider	63	3171	9884	0
npc	-1	Deadly red spider	Deadly red spider	63	3174	9891	0
npc	-1	Deadly red spider	Deadly red spider	63	3175	9881	0
npc	-1	Deadly red spider	Deadly red spider	63	3176	9883	0
npc	-1	Deadly red spider	Deadly red spider	63	3178	9880	0
npc	-1	Deadly red spider	Deadly red spider	63	3178	9888	0
npc	-1	Deadly red spider	Deadly red spider	63	3180	9883	0
npc	-1	Deadly red spider	Deadly red spider	63	3183	9885	0
npc	-1	Deadly red spider	Deadly red spider	63	3186	9892	0
npc	-1	Desert Wolf	Desert Wolf	839	3150	3044	0
npc	-1	Desert Wolf	Desert Wolf	839	3153	3047	0
npc	-1	Bedabin Nomad	Bedabin Nomad	833	3159	3042	0
npc	-1	Bedabin Nomad Fighter	Bedabin Nomad Fighter	1239	3160	3031	0
npc	-1	Bedabin Nomad	Bedabin Nomad	833	3160	3039	0
npc	-1	Bedabin Nomad Fighter	Bedabin Nomad Fighter	1239	3162	3033	0
npc	-1	Bedabin Nomad	Bedabin Nomad	833	3163	3035	0
npc	-1	Bedabin Nomad Fighter	Bedabin Nomad Fighter	1239	3164	3031	0
npc	-1	Bedabin Nomad	Bedabin Nomad	833	3169	3030	0
npc	-1	Bedabin Nomad Guard	Bedabin Nomad Guard	834	3170	3045	0
npc	-1	Al Shabim	Al Shabim	832	3171	3025	0
npc	-1	Desert Wolf	Desert Wolf	839	3172	3009	0
npc	-1	Bedabin Nomad	Bedabin Nomad	833	3172	3031	0
npc	-1	Bedabin Nomad	Bedabin Nomad	833	3173	3035	0
npc	-1	Camel	Camel	80	3173	3039	0
npc	-1	Desert Wolf	Desert Wolf	839	3174	3010	0
npc	-1	Bedabin Nomad	Bedabin Nomad	833	3176	3038	0
npc	-1	Bedabin Nomad	Bedabin Nomad	833	3176	3043	0
npc	-1	Bedabin Nomad Fighter	Bedabin Nomad Fighter	1239	3177	3033	0
npc	-1	Bedabin Nomad Fighter	Bedabin Nomad Fighter	1239	3178	3030	0
npc	-1	Bedabin Nomad Fighter	Bedabin Nomad Fighter	1239	3180	3033	0
npc	-1	Ugthanki	Ugthanki	840	3190	3054	0
npc	-1	Ugthanki	Ugthanki	840	3192	3016	0
npc	-1	Desert Wolf	Desert Wolf	839	3196	3063	0
npc	-1	Desert Wolf	Desert Wolf	839	3197	3012	0
npc	-1	Desert Wolf	Desert Wolf	839	3198	3040	0
npc	-1	Desert Wolf	Desert Wolf	839	3198	3061	0
npc	-1	Desert Wolf	Desert Wolf	839	3199	3016	0
npc	-1	Desert Wolf	Desert Wolf	839	3199	3036	0
npc	-1	Chicken	Chicken	951	3138	3093	0
npc	-1	Chicken	Chicken	951	3138	3095	0
npc	-1	Chicken	Chicken	951	3140	3093	0
npc	-1	Chicken	Chicken	951	3140	3094	0
npc	-1	Chicken	Chicken	951	3140	3096	0
npc	-1	Magic Instructor	Magic Instructor	946	3141	3088	0
npc	-1	Unicorn	Unicorn	89	3140	3209	0
npc	-1	Goblin	Goblin	100	3141	3258	0
npc	-1	Goblin	Goblin	100	3141	3261	0
npc	-1	Goblin	Goblin	100	3142	3230	0
npc	-1	Goblin	Goblin	100	3142	3260	0
npc	-1	Goblin	Goblin	100	3143	3227	0
npc	-1	Goblin	Goblin	100	3144	3231	0
npc	-1	Goblin	Goblin	100	3144	3233	0
npc	-1	Goblin	Goblin	100	3144	3259	0
npc	-1	Archer	Archer	649	3145	3200	0
npc	-1	Warrior	Warrior	650	3145	3202	0
npc	-1	Goblin	Goblin	100	3145	3229	0
npc	-1	Goblin	Goblin	100	3146	3234	0
npc	-1	Goblin	Goblin	100	3146	3260	0
npc	-1	Monk	Monk	651	3147	3202	0
npc	-1	Wizard	Wizard	652	3148	3200	0
npc	-1	Bear	Bear	105	3159	3233	0
npc	-1	Spider	Spider	61	3165	3247	0
npc	-1	Giant spider	Giant spider	59	3165	3249	0
npc	-1	Giant spider	Giant spider	59	3166	3242	0
npc	-1	Spider	Spider	61	3166	3248	0
npc	-1	Goblin	Goblin	101	3167	3205	0
npc	-1	Giant spider	Giant spider	59	3167	3247	0
npc	-1	Spider	Spider	61	3168	3245	0
npc	-1	Spider	Spider	61	3169	3243	0
npc	-1	Giant spider	Giant spider	59	3170	3245	0
npc	-1	Giant spider	Giant spider	59	3170	3248	0
npc	-1	Goblin	Goblin	101	3173	3204	0
npc	-1	Bear	Bear	105	3176	3223	0
npc	-1	Goblin	Goblin	100	3183	3244	0
npc	-1	Goblin	Goblin	100	3183	3246	0
npc	-1	Goblin	Goblin	100	3185	3244	0
npc	-1	Goblin	Goblin	100	3185	3246	0
npc	-1	Goblin	Goblin	100	3187	3244	0
npc	-1	Goblin	Goblin	100	3187	3246	0
npc	-1	Giant rat	Giant rat	86	3192	3207	0
npc	-1	Sheep	Sheep	43	3193	3262	0
npc	-1	Giant rat	Giant rat	86	3194	3203	0
npc	-1	Giant rat	Giant rat	86	3195	3207	0
npc	-1	Sheep	Sheep	43	3196	3259	0
npc	-1	Giant rat	Giant rat	86	3197	3201	0
npc	-1	Sheep	Sheep	43	3198	3261	0
npc	-1	Goblin	Goblin	101	3142	3297	0
npc	-1	Farmer	Farmer	7	3154	3293	0
npc	-1	Cow	Cow	81	3154	3325	0
npc	-1	Cow	Cow	81	3160	3318	0
npc	-1	Goblin	Goblin	101	3162	3277	0
npc	-1	Farmer	Farmer	7	3165	3324	0
npc	-1	Cow	Cow	81	3173	3323	0
npc	-1	Chicken	Chicken	41	3185	3277	0
npc	-1	Chicken	Chicken	41	3186	3279	0
npc	-1	Chicken	Chicken	41	3187	3278	0
npc	-1	Fred the Farmer	Fred the Farmer	758	3189	3273	0
npc	-1	Chicken	Chicken	41	3189	3278	0
npc	-1	Chicken	Chicken	41	3191	3277	0
npc	-1	Sheep	Sheep	43	3194	3267	0
npc	-1	Sheep	Sheep	43	3195	3272	0
npc	-1	Sheep	Sheep	43	3197	3269	0
npc	-1	Cow	Cow	81	3197	3320	0
npc	-1	Sheep	Sheep	43	3198	3265	0
npc	-1	Sheep	Sheep	43	3198	3272	0
npc	-1	Cow	Cow	81	3156	3342	0
npc	-1	Mugger	Mugger	175	3175	3361	0
npc	-1	Cow	Cow	81	3182	3329	0
npc	-1	Thief	Thief	8	3184	3385	0
npc	-1	Thief	Thief	8	3184	3389	0
npc	-1	Thief	Thief	8	3185	3390	0
npc	-1	Katrine	Katrine	642	3186	3385	0
npc	-1	Guild master	Guild master	198	3191	3362	0
npc	-1	Chicken	Chicken	41	3196	3352	0
npc	-1	Cow	Cow	81	3197	3331	0
npc	-1	Chicken	Chicken	41	3197	3352	0
npc	-1	Chicken	Chicken	41	3197	3353	0
npc	-1	Chicken	Chicken	41	3198	3354	0
npc	-1	Chicken	Chicken	41	3198	3355	0
npc	-1	Scavvo	Scavvo	537	3191	3351	1
npc	-1	Valaine	Valaine	536	3193	3361	1
npc	-1	Head chef	Head chef	847	3143	3444	0
npc	-1	Philop	Philop	782	3150	3407	0
npc	-1	Gertrude	Gertrude	780	3151	3410	0
npc	-1	Man	Man	1	3154	3428	0
npc	-1	Kanel	Kanel	784	3155	3406	0
npc	-1	Guard	Guard	9	3173	3429	0
npc	-1	Guard	Guard	9	3175	3423	0
npc	-1	Guard	Guard	9	3175	3428	0
npc	-1	Imp	Imp	708	3177	3405	0
npc	-1	Guard	Guard	9	3180	3401	0
npc	-1	Banker	Banker	494	3187	3436	0
npc	-1	Banker	Banker	495	3187	3438	0
npc	-1	Banker	Banker	495	3187	3440	0
npc	-1	Banker	Banker	494	3187	3442	0
npc	-1	Banker	Banker	494	3187	3444	0
npc	-1	Banker	Banker	495	3187	3446	0
npc	-1	Man	Man	3	3194	3396	0
npc	-1	Apothecary	Apothecary	638	3195	3404	0
npc	-1	Juliet	Juliet	637	3158	3425	1
npc	-1	Guard	Guard	9	3175	3403	1
