absX	absZ	level	id	name	debug	vislevel	att	def	str	hp	rng	mage	members	size	attackrange
3222	3086	0	840	Ugthanki	ugthanki	42	35	35	35	45	0	0	false	2	0
3227	3106	0	1152	Weird Old Man	kalphite_oldman	0	1	1	1	1	1	1	false	1	0
3233	3075	0	839	Desert Wolf	desert_wolf	27	20	22	21	34	0	0	false	1	0
3235	3074	0	839	Desert Wolf	desert_wolf	27	20	22	21	34	0	0	false	1	0
3238	3101	0	840	Ugthanki	ugthanki	42	35	35	35	45	0	0	false	2	0
3244	3080	0	840	Ugthanki	ugthanki	42	35	35	35	45	0	0	false	2	0
3250	3126	0	839	Desert Wolf	desert_wolf	27	20	22	21	34	0	0	false	1	0
3252	3125	0	839	Desert Wolf	desert_wolf	27	20	22	21	34	0	0	false	1	0
3253	3116	0	840	Ugthanki	ugthanki	42	35	35	35	45	0	0	false	2	0
3255	3095	0	840	Ugthanki	ugthanki	42	35	35	35	45	0	0	false	2	0
3258	3078	0	839	Desert Wolf	desert_wolf	27	20	22	21	34	0	0	false	1	0
3260	3077	0	839	Desert Wolf	desert_wolf	27	20	22	21	34	0	0	false	1	0
3200	3174	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3206	3175	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3211	3187	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3211	3195	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3214	3181	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3215	3172	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3215	3177	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3235	3153	0	458	Father Urhney	father_urhney	0	1	1	1	1	1	1	false	1	0
3200	3238	0	59	Giant spider	giantspider1	2	1	1	1	5	1	1	false	1	0
3202	3253	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3202	3262	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3203	3239	0	59	Giant spider	giantspider1	2	1	1	1	5	1	1	false	1	0
3204	3259	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3204	3261	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3205	3203	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3205	3204	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3205	3209	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3206	3202	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3206	3204	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3206	3209	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3206	3252	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3207	3202	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3207	3203	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3207	3227	0	1	Man	man	2	1	1	1	7	1	1	false	1	0
3207	3233	0	0	Hans	hans	0	1	1	1	1	1	1	false	1	0
3207	3260	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3209	3215	0	278	Cook	cook	0	1	1	1	1	1	1	false	1	0
3209	3247	0	520	Shop keeper	generalshopkeeper1	0	1	1	1	1	1	1	false	1	0
3210	3262	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3212	3247	0	521	Shop assistant	generalassistant1	0	1	1	1	1	1	1	false	1	0
3216	3219	0	1	Man	man	2	1	1	1	7	1	1	false	1	0
3217	3205	0	4	Woman	woman	2	1	1	1	7	1	1	false	1	0
3217	3226	0	708	Imp	imp	2	1	1	1	8	1	1	false	1	0
3217	3236	0	3	Man	man3	2	1	1	1	7	1	1	false	1	0
3221	3219	0	3	Man	man3	2	1	1	1	7	1	1	false	1	0
3222	3215	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3223	3240	0	1	Man	man	2	1	1	1	7	1	1	false	1	0
3224	3262	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3229	3223	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3229	3239	0	2	Man	man2	2	1	1	1	7	1	1	false	1	0
3231	3207	0	1	Man	man	2	1	1	1	7	1	1	false	1	0
3231	3240	0	6	Woman	woman3	2	1	1	1	7	1	1	false	1	0
3232	3203	0	519	Bob	bob	0	1	1	1	1	1	1	false	1	0
3232	3229	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3233	3216	0	155	Butterfly	butterfly_bluemorpo	0	1	1	1	1	1	1	false	1	0
3235	3206	0	4	Woman	woman	2	1	1	1	7	1	1	false	1	0
3235	3219	0	2	Man	man2	2	1	1	1	7	1	1	false	1	0
3235	3259	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3236	3222	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3238	3238	0	45	Duck	duck_female	1	1	1	1	3	1	1	false	1	0
3238	3244	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3238	3246	0	45	Duck	duck_female	1	1	1	1	3	1	1	false	1	0
3239	3235	0	45	Duck	duck_female	1	1	1	1	3	1	1	false	1	0
3241	3230	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3241	3234	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3243	3228	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3243	3236	0	59	Giant spider	giantspider1	2	1	1	1	5	1	1	false	1	0
3244	3206	0	456	Father Aereck	father_aereck	0	1	1	1	1	1	1	false	1	0
3244	3211	0	6	Woman	woman3	2	1	1	1	7	1	1	false	1	0
3244	3245	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3244	3247	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3245	3232	0	59	Giant spider	giantspider1	2	1	1	1	5	1	1	false	1	0
3246	3244	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3246	3245	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3247	3221	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3247	3245	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3247	3247	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3248	3220	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3249	3243	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3250	3238	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3252	3228	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3253	3234	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3254	3230	0	155	Butterfly	butterfly_bluemorpo	0	1	1	1	1	1	1	false	1	0
3254	3258	0	81	Cow	cow	2	1	1	1	8	1	1	false	2	0
3255	3222	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3255	3249	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3255	3252	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3258	3220	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3258	3228	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3258	3245	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3258	3249	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3258	3260	0	81	Cow	cow	2	1	1	1	8	1	1	false	2	0
3259	3212	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3260	3233	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3260	3237	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3260	3240	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3261	3259	0	81	Cow	cow	2	1	1	1	8	1	1	false	2	0
3262	3218	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
3206	3219	1	1	Man	man	2	1	1	1	7	1	1	false	1	0
3212	3220	1	741	Duke Horacio	duke_of_lumbridge	0	1	1	1	1	1	1	false	1	0
3202	3271	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3205	3266	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3210	3274	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3211	3322	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3214	3281	0	708	Imp	imp	2	1	1	1	8	1	1	false	1	0
3214	3313	0	45	Duck	duck_female	1	1	1	1	3	1	1	false	1	0
3214	3314	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3214	3318	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3214	3320	0	45	Duck	duck_female	1	1	1	1	3	1	1	false	1	0
3215	3276	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
3215	3303	0	45	Duck	duck_female	1	1	1	1	3	1	1	false	1	0
3216	3314	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3217	3278	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
3218	3287	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3219	3285	0	45	Duck	duck_female	1	1	1	1	3	1	1	false	1	0
3219	3288	0	45	Duck	duck_female	1	1	1	1	3	1	1	false	1	0
3223	3281	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3225	3300	0	41	Chicken	chicken	1	1	1	1	3	1	1	false	1	0
3227	3290	0	7	Farmer	farmer1	7	3	8	4	12	1	1	false	1	0
3228	3297	0	41	Chicken	chicken	1	1	1	1	3	1	1	false	1	0
3228	3299	0	41	Chicken	chicken	1	1	1	1	3	1	1	false	1	0
3230	3298	0	41	Chicken	chicken	1	1	1	1	3	1	1	false	1	0
3230	3299	0	41	Chicken	chicken	1	1	1	1	3	1	1	false	1	0
3231	3271	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3231	3297	0	41	Chicken	chicken	1	1	1	1	3	1	1	false	1	0
3231	3300	0	41	Chicken	chicken	1	1	1	1	3	1	1	false	1	0
3232	3299	0	41	Chicken	chicken	1	1	1	1	3	1	1	false	1	0
3233	3267	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3233	3270	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3233	3308	0	7	Farmer	farmer1	7	3	8	4	12	1	1	false	1	0
3234	3267	0	45	Duck	duck_female	1	1	1	1	3	1	1	false	1	0
3234	3268	0	45	Duck	duck_female	1	1	1	1	3	1	1	false	1	0
3235	3265	0	44	Duck	duck	1	1	1	1	3	1	1	false	1	0
3235	3298	0	41	Chicken	chicken	1	1	1	1	3	1	1	false	1	0
3240	3307	0	708	Imp	imp	2	1	1	1	8	1	1	false	1	0
3243	3295	0	81	Cow	cow	2	1	1	1	8	1	1	false	2	0
3244	3289	0	81	Cow	cow	2	1	1	1	8	1	1	false	2	0
3247	3284	0	81	Cow	cow	2	1	1	1	8	1	1	false	2	0
3255	3278	0	81	Cow	cow	2	1	1	1	8	1	1	false	2	0
3256	3292	0	81	Cow	cow	2	1	1	1	8	1	1	false	2	0
3261	3270	0	81	Cow	cow	2	1	1	1	8	1	1	false	2	0
3261	3292	0	81	Cow	cow	2	1	1	1	8	1	1	false	2	0
3262	3325	0	7	Farmer	farmer1	7	3	8	4	12	1	1	false	1	0
3205	3355	0	708	Imp	imp	2	1	1	1	8	1	1	false	1	0
3205	3379	0	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3208	3391	0	641	Tramp	tramppg	0	1	1	1	1	1	1	false	1	0
3211	3378	0	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3211	3381	0	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3223	3367	0	174	Dark wizard	young_dark_wizard	7	5	5	2	12	1	6	false	1	5
3223	3372	0	174	Dark wizard	young_dark_wizard	7	5	5	2	12	1	6	false	1	5
3224	3370	0	174	Dark wizard	young_dark_wizard	7	5	5	2	12	1	6	false	1	5
3225	3365	0	174	Dark wizard	young_dark_wizard	7	5	5	2	12	1	6	false	1	5
3225	3374	0	172	Dark wizard	bearded_dark_wizard	20	17	14	17	24	1	22	false	1	5
3228	3373	0	174	Dark wizard	young_dark_wizard	7	5	5	2	12	1	6	false	1	5
3229	3369	0	879	Delrith	delrith	27	32	27	25	7	1	1	false	2	0
3230	3346	0	42	Sheep	sheepsheered	0	1	1	1	1	1	1	false	1	0
3230	3363	0	174	Dark wizard	young_dark_wizard	7	5	5	2	12	1	6	false	1	5
3230	3365	0	172	Dark wizard	bearded_dark_wizard	20	17	14	17	24	1	22	false	1	5
3230	3374	0	174	Dark wizard	young_dark_wizard	7	5	5	2	12	1	6	false	1	5
3230	3391	0	8	Thief	thief1	16	14	12	13	17	1	1	false	1	0
3232	3367	0	174	Dark wizard	young_dark_wizard	7	5	5	2	12	1	6	false	1	5
3232	3372	0	174	Dark wizard	young_dark_wizard	7	5	5	2	12	1	6	false	1	5
3233	3343	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3234	3349	0	42	Sheep	sheepsheered	0	1	1	1	1	1	1	false	1	0
3238	3345	0	42	Sheep	sheepsheered	0	1	1	1	1	1	1	false	1	0
3238	3349	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3238	3390	0	708	Imp	imp	2	1	1	1	8	1	1	false	1	0
3240	3342	0	42	Sheep	sheepsheered	0	1	1	1	1	1	1	false	1	0
3240	3345	0	7	Farmer	farmer1	7	3	8	4	12	1	1	false	1	0
3246	3343	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3246	3350	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3249	3391	0	175	Mugger	mugger	6	5	5	5	8	1	1	false	1	0
3253	3355	0	42	Sheep	sheepsheered	0	1	1	1	1	1	1	false	1	0
3259	3338	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
3262	3348	0	43	Sheep	sheepunsheered	0	1	1	1	1	1	1	false	1	0
3234	3385	1	2	Man	man2	2	1	1	1	7	1	1	false	1	0
3246	3384	1	643	Weaponsmaster	weaponsmaster	23	21	21	21	20	1	1	false	1	0
3203	3397	0	551	Shop keeper	swordshop1	0	1	1	1	1	1	1	false	1	0
3203	3424	0	882	Gypsy	aris	0	1	1	1	1	1	1	false	1	0
3203	3433	0	546	Zaff	zaff	0	1	1	1	1	1	1	false	1	0
3204	3417	0	548	Thessalia	thessalia	0	1	1	1	1	1	1	false	1	0
3205	3399	0	552	Shop assistant	swordshop2	0	1	1	1	1	1	1	false	1	0
3211	3425	0	639	Romeo	romeo	0	1	1	1	1	1	1	false	1	0
3217	3411	0	523	Shop assistant	generalassistant2	0	1	1	1	1	1	1	false	1	0
3218	3415	0	522	Shop keeper	generalshopkeeper2	0	1	1	1	1	1	1	false	1	0
3218	3435	0	547	Baraek	baraek	0	1	1	1	1	1	1	false	1	0
3221	3434	0	781	Shilop	shilop	0	1	1	1	1	1	1	true	1	0
3221	3435	0	783	Wilough	wilough	0	1	1	1	1	1	1	true	1	0
3223	3395	0	645	Jonny the beard	jonny_the_beard	2	1	1	1	8	1	1	false	1	0
3223	3398	0	1	Man	man	2	1	1	1	7	1	1	false	1	0
3223	3401	0	5	Woman	woman2	2	1	1	1	7	1	1	false	1	0
3225	3395	0	17	Barbarian woman	barbarian_woman	8	6	5	5	14	1	1	false	1	0
3226	3399	0	733	Bartender	bluemoon_bartender	0	1	1	1	1	1	1	false	1	0
3229	3438	0	549	Horvik	horvik_the_armourer	0	1	1	1	1	1	1	false	1	0
3232	3423	0	550	Lowe	lowe	0	1	1	1	1	1	1	false	1	0
3235	3401	0	11	Tramp	tramp	2	1	1	1	7	1	1	false	1	0
3237	3406	0	1	Man	man	2	1	1	1	7	1	1	false	1	0
3238	3392	0	61	Spider	spider	1	1	1	1	2	1	1	false	1	0
3238	3406	0	3	Man	man3	2	1	1	1	7	1	1	false	1	0
3243	3393	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3245	3395	0	1	Man	man	2	1	1	1	7	1	1	false	1	0
3252	3418	0	495	Banker	banker2	0	1	1	1	1	1	1	false	1	0
3253	3402	0	553	Aubury	aubury	0	1	1	1	1	1	1	false	1	0
3253	3418	0	494	Banker	banker1	0	1	1	1	1	1	1	false	1	0
3254	3417	0	495	Banker	banker2	0	1	1	1	1	1	1	false	1	0
3254	3418	0	494	Banker	banker1	0	1	1	1	1	1	1	false	1	0
3255	3445	0	646	Curator	curator	0	1	1	1	1	1	1	false	1	0
3256	3418	0	494	Banker	banker1	0	1	1	1	1	1	1	false	1	0
3261	3402	0	2	Man	man2	2	1	1	1	7	1	1	false	1	0
3263	3407	0	368	Guard	bioguard1	0	1	1	1	1	1	1	false	1	0
3231	3399	1	3	Man	man3	2	1	1	1	7	1	1	false	1	0
3202	3487	0	15	Warrior woman	warrior_woman	24	22	22	22	20	1	1	false	1	0
3204	3473	0	883	Sir Prysin	sir_prysin	0	1	1	1	1	1	1	false	1	0
3204	3496	0	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3205	3487	0	15	Warrior woman	warrior_woman	24	22	22	22	20	1	1	false	1	0
3206	3462	0	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3209	3495	0	647	Reldo	reldo	0	1	1	1	1	1	1	false	1	0
3211	3463	0	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3212	3462	0	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3213	3465	0	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3213	3476	0	189	Monk of Zamorak	chaosmonk2	17	8	12	8	10	1	25	false	1	0
3213	3502	0	708	Imp	imp	2	1	1	1	8	1	1	false	1	0
3215	3464	0	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3217	3461	0	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3222	3476	0	648	King Roald	king_roald	0	1	1	1	1	1	1	false	1	0
3226	3515	0	178	Black Knight	black_knight	33	25	25	25	42	1	1	false	1	0
3230	3500	0	105	Bear	brownbear	21	17	15	18	27	1	1	false	2	0
3234	3506	0	708	Imp	imp	2	1	1	1	8	1	1	false	1	0
3234	3518	0	178	Black Knight	black_knight	33	25	25	25	42	1	1	false	1	0
3240	3500	0	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3246	3458	0	708	Imp	imp	2	1	1	1	8	1	1	false	1	0
3246	3501	0	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3254	3475	0	640	Father Lawrence	father_lawrence	0	1	1	1	1	1	1	false	1	0
3261	3514	0	708	Imp	imp	2	1	1	1	8	1	1	false	1	0
3201	3495	1	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3204	3491	1	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3205	3494	1	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3205	3498	1	9	Guard	guard1	21	19	14	18	22	1	1	false	1	0
3204	3496	2	884	Captain Rovin	captain_rovin	0	1	1	1	1	1	1	false	1	0
3227	3533	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3227	3547	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3236	3549	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3242	3530	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3248	3553	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3251	3528	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3256	3541	0	87	Giant rat	giantrat1	6	6	2	5	10	1	1	false	2	0
3209	3672	0	133	Black unicorn	black_unicorn	27	21	23	23	29	1	1	true	2	0
3213	3673	0	133	Black unicorn	black_unicorn	27	21	23	23	29	1	1	true	2	0
3214	3670	0	133	Black unicorn	black_unicorn	27	21	23	23	29	1	1	true	2	0
3215	3677	0	133	Black unicorn	black_unicorn	27	21	23	23	29	1	1	true	2	0
3216	3683	0	133	Black unicorn	black_unicorn	27	21	23	23	29	1	1	true	2	0
3218	3675	0	133	Black unicorn	black_unicorn	27	21	23	23	29	1	1	true	2	0
3220	3681	0	133	Black unicorn	black_unicorn	27	21	23	23	29	1	1	true	2	0
3222	3685	0	133	Black unicorn	black_unicorn	27	21	23	23	29	1	1	true	2	0
3238	3668	0	133	Black unicorn	black_unicorn	27	21	23	23	29	1	1	true	2	0
3240	3670	0	133	Black unicorn	black_unicorn	27	21	23	23	29	1	1	true	2	0
3240	3673	0	133	Black unicorn	black_unicorn	27	21	23	23	29	1	1	true	2	0
3244	3670	0	133	Black unicorn	black_unicorn	27	21	23	23	29	1	1	true	2	0
3251	3677	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3252	3673	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3252	3676	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3257	3668	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3260	3670	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3261	3673	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
3211	3741	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
3217	3738	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
3221	3742	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
3227	3746	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
3228	3739	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
3240	3741	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
3246	3745	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
3252	3737	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
3261	3736	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
3213	3819	0	53	Red dragon	red_dragon	152	130	130	130	140	1	1	false	4	0
3223	3830	0	53	Red dragon	red_dragon	152	130	130	130	140	1	1	false	4	0
3233	3783	0	119	Chaos dwarf	dwarf_chaos	48	38	28	42	61	1	1	false	1	0
3241	3796	0	119	Chaos dwarf	dwarf_chaos	48	38	28	42	61	1	1	false	1	0
3253	3782	0	119	Chaos dwarf	dwarf_chaos	48	38	28	42	61	1	1	false	1	0
3207	3919	0	95	Wolf	wolf	64	50	52	55	69	1	1	false	2	0
3218	3924	0	95	Wolf	wolf	64	50	52	55	69	1	1	false	2	0
3225	3943	0	107	Scorpion	scorpion	14	11	11	12	17	1	1	false	2	0
3229	3917	0	95	Wolf	wolf	64	50	52	55	69	1	1	false	2	0
3231	3940	0	107	Scorpion	scorpion	14	11	11	12	17	1	1	false	2	0
3235	3946	0	107	Scorpion	scorpion	14	11	11	12	17	1	1	false	2	0
3239	3942	0	107	Scorpion	scorpion	14	11	11	12	17	1	1	false	2	0
3241	3921	0	95	Wolf	wolf	64	50	52	55	69	1	1	false	2	0
3246	3945	0	107	Scorpion	scorpion	14	11	11	12	17	1	1	false	2	0
3249	3949	0	107	Scorpion	scorpion	14	11	11	12	17	1	1	false	2	0
3256	3954	0	107	Scorpion	scorpion	14	11	11	12	17	1	1	false	2	0
3266	9457	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3266	9459	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3267	9428	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3267	9431	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3267	9441	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3267	9443	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3268	9417	0	842	Rowdy Guard	rowdymineguard	43	32	32	32	60	0	0	false	1	0
3269	9420	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3270	9415	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3271	9450	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3272	9429	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3272	9433	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3272	9452	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3273	9420	0	827	Rowdy slave	slave_rowdy	10	7	7	7	16	0	0	false	1	0
3273	9422	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3273	9430	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3273	9460	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3274	9465	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3275	9459	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3276	9434	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3276	9464	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3277	9452	0	842	Rowdy Guard	rowdymineguard	43	32	32	32	60	0	0	false	1	0
3277	9454	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3279	9414	0	829	Mercenary	desertminingmercenary2	45	32	39	32	60	0	0	false	1	0
3279	9416	0	829	Mercenary	desertminingmercenary2	45	32	39	32	60	0	0	false	1	0
3281	9438	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3282	9446	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3286	9466	0	842	Rowdy Guard	rowdymineguard	43	32	32	32	60	0	0	false	1	0
3287	9414	0	842	Rowdy Guard	rowdymineguard	43	32	32	32	60	0	0	false	1	0
3287	9416	0	828	Mercenary	desertminingmercenary1	45	32	39	32	60	0	0	false	1	0
3288	9446	0	827	Rowdy slave	slave_rowdy	10	7	7	7	16	0	0	false	1	0
3289	9459	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3289	9468	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3290	9466	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3291	9423	0	829	Mercenary	desertminingmercenary2	45	32	39	32	60	0	0	false	1	0
3292	9460	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3293	9435	0	829	Mercenary	desertminingmercenary2	45	32	39	32	60	0	0	false	1	0
3295	9468	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3297	9426	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3297	9463	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3297	9468	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3298	9432	0	842	Rowdy Guard	rowdymineguard	43	32	32	32	60	0	0	false	1	0
3298	9438	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3299	9425	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3299	9467	0	828	Mercenary	desertminingmercenary1	45	32	39	32	60	0	0	false	1	0
3300	9453	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3301	9425	0	824	Female slave	mining_slave_female	0	1	1	1	1	1	1	false	1	0
3302	9466	0	822	Ana	ana	0	1	1	1	1	1	1	false	1	0
3303	9425	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
3304	9451	0	825	Male slave	mining_slave_male	0	1	1	1	1	1	1	false	1	0
